"","fmtname","start","label"
"2526","DRDIFDCD",58100520,"ENCHILADA W/ BEEF, BEANS, & CHEESE"
"2527","DRDIFDCD",58100530,"ENCHILADA W/ BEEF & CHEESE, NO BEANS"
"2528","DRDIFDCD",58100600,"ENCHILADA W/ CHICKEN, TOMATO-BASE SAUCE"
"2529","DRDIFDCD",58100630,"ENCHILADA W/ CHICKEN & CHEESE, NO BEANS,TOMATO SCE"
"2530","DRDIFDCD",58100710,"ENCHILADA W/ BEANS, MEATLESS"
"2531","DRDIFDCD",58100720,"ENCHILADA W/ BEANS & CHEESE, MEATLESS"
"2532","DRDIFDCD",58100800,"ENCHILADA W/ CHEESE, MEATLESS, NO BEANS"
"2533","DRDIFDCD",58101230,"FLAUTA W/ BEEF"
"2534","DRDIFDCD",58101240,"FLAUTA W/ CHICKEN"
"2535","DRDIFDCD",58101300,"TACO/TOSTADA W/ BEEF, CHEESE, LETTUCE"
"2536","DRDIFDCD",58101310,"TACO OR TOSTADA W/ BEEF, LETTUCE, TOMATO & SALSA"
"2537","DRDIFDCD",58101320,"TACO / TOSTADA W/ BEEF,CHEESE,LETTUCE, TOMATO,SALSA"
"2538","DRDIFDCD",58101350,"TACO W/BEEF,CHEESE,LETTUCE,TOMATO,SOUR CREAM"
"2539","DRDIFDCD",58101400,"SOFT TACO W/ BEEF,CHEESE,& LETTUCE(INCL TACO BELL)"
"2540","DRDIFDCD",58101450,"SOFT TACO W/ CHICKEN, CHEESE & LETTUCE"
"2541","DRDIFDCD",58101510,"TACO / TOSTADA W/ CHICKEN/TURKEY,LETTUCE,TOM,SALSA"
"2542","DRDIFDCD",58101520,"TACO / TOSTADA W/ CHICKEN,CHEESE,LETTUCE,TOM,SALSA"
"2543","DRDIFDCD",58101540,"TACO OR TOSTADA W/ FISH"
"2544","DRDIFDCD",58101710,"TACO / TOSTADA W/ BEANS,MEATLESS,LETTUCE,TOM,SALSA"
"2545","DRDIFDCD",58101720,"TACO / TOSTADA W/ BEANS,CHEESE,LETTUCE,TOM,SALSA"
"2546","DRDIFDCD",58101730,"TACO OR TOSTADA W/ BEANS,CHEESE,MEAT,LETT,TOM,SALSA"
"2547","DRDIFDCD",58101830,"MEXICAN CASSEROLE W/ BEEF (INCL FRITO PIE, NFS)"
"2548","DRDIFDCD",58101910,"TACO SALAD W/ BEEF & CHEESE, CORN CHIPS"
"2549","DRDIFDCD",58101930,"TACO SALAD W/ BEEF & CHEESE, FRIED FLOUR TORTILLA"
"2550","DRDIFDCD",58103110,"TAMALE W/ MEAT &/OR POULTRY (INCL TAMALE, NFS)"
"2551","DRDIFDCD",58103210,"TAMALE, MEATLESS, CARIBBEAN OR PUERTO RICAN STYLE"
"2552","DRDIFDCD",58103250,"TAMALE, PLAIN, MEATLESS, NO SAUCE, MEXICAN"
"2553","DRDIFDCD",58103310,"TAMALE CASSEROLE W/ MEAT"
"2554","DRDIFDCD",58104080,"NACHOS W/ BEEF, BEANS, CHEESE & SOUR CREAM"
"2555","DRDIFDCD",58104100,"NACHOS W/ CHEESE, MEATLESS, NO BEANS"
"2556","DRDIFDCD",58104110,"NACHOS W/ BEANS, NO CHEESE"
"2557","DRDIFDCD",58104120,"NACHOS W/ BEANS & CHEESE"
"2558","DRDIFDCD",58104130,"NACHOS W/ BEEF, BEANS & CHEESE"
"2559","DRDIFDCD",58104140,"NACHOS W/ BEEF & CHEESE"
"2560","DRDIFDCD",58104160,"NACHOS W/ CHILI"
"2561","DRDIFDCD",58104180,"NACHOS W/BEEF,BEANS,CHEESE,TOMATOES & ONIONS"
"2562","DRDIFDCD",58104250,"NACHOS WITH CHICKEN/TURKEY & CHEESE"
"2563","DRDIFDCD",58104450,"CHIMICHANGA W/ BEEF AND TOMATO"
"2564","DRDIFDCD",58104490,"CHIMICHANGA, NFS"
"2565","DRDIFDCD",58104510,"CHIMICHANGA W/ BEEF, CHEESE, LETTUCE AND TOMATO"
"2566","DRDIFDCD",58104520,"CHIMICHANGA W/ BEANS& CHEESE, NO MEAT,LETTUCE&TOM"
"2567","DRDIFDCD",58104530,"CHIMICHANGA W/ CHICKEN & CHEESE"
"2568","DRDIFDCD",58104710,"QUESADILLA W/ CHEESE, MEATLESS"
"2569","DRDIFDCD",58104730,"QUESADILLA W/ MEAT & CHEESE"
"2570","DRDIFDCD",58104810,"TAQUITOES"
"2571","DRDIFDCD",58105000,"FAJITA W/ CHICKEN AND VEGETABLES (INCL GUACAMOLE)"
"2572","DRDIFDCD",58105050,"FAJITA W/ BEEF & VEGETABLES"
"2573","DRDIFDCD",58106210,"PIZZA, CHEESE, NS AS TO TYPE OF CRUST"
"2574","DRDIFDCD",58106220,"PIZZA, CHEESE, THIN CRUST"
"2575","DRDIFDCD",58106230,"PIZZA, CHEESE, THICK CRUST (INCL ENGLISH MUFFIN)"
"2576","DRDIFDCD",58106310,"PIZZA, CHEESE, W/ VEG, NS AS TO TYPE OF CRUST"
"2577","DRDIFDCD",58106320,"PIZZA, CHEESE, W/ VEGETABLES, THIN CRUST"
"2578","DRDIFDCD",58106330,"PIZZA, CHEESE, W/ VEGETABLES, THICK CRUST"
"2579","DRDIFDCD",58106360,"PIZZA, CHEESE, W/ FRUIT, THICK CRUST"
"2580","DRDIFDCD",58106510,"PIZZA W/ MEAT, NS AS TO TYPE OF CRUST"
"2581","DRDIFDCD",58106520,"PIZZA W/ MEAT, THIN CRUST"
"2582","DRDIFDCD",58106530,"PIZZA W/ MEAT, THICK CRUST"
"2583","DRDIFDCD",58106710,"PIZZA W/ MEAT & VEG, NS AS TO TYPE OF CRUST"
"2584","DRDIFDCD",58106720,"PIZZA W/ MEAT & VEGETABLES, THIN CRUST"
"2585","DRDIFDCD",58106730,"PIZZA W/ MEAT & VEGETABLES, THICK CRUST"
"2586","DRDIFDCD",58106740,"PIZZA W/ MEAT & FRUIT, NS AS TO TYPE OF CRUST"
"2587","DRDIFDCD",58106750,"PIZZA W/ MEAT & FRUIT, THIN CRUST"
"2588","DRDIFDCD",58106760,"PIZZA W/ MEAT & FRUIT, THICK CRUST"
"2589","DRDIFDCD",58106820,"PIZZA W/ BEANS & VEG, THIN CRUST (INCL TACO PIZZA)"
"2590","DRDIFDCD",58106910,"PIZZA W/ SEAFOOD, THIN CRUST"
"2591","DRDIFDCD",58106920,"PIZZA W/ SEAFOOD, THICK CRUST"
"2592","DRDIFDCD",58107030,"PIZZA, NO CHEESE, NS AS TO TYPE OF CRUST"
"2593","DRDIFDCD",58107050,"PIZZA, NO CHEESE, THIN CRUST"
"2594","DRDIFDCD",58107100,"PIZZA, NO CHEESE, THICK CRUST"
"2595","DRDIFDCD",58107230,"WHITE PIZZA, THICK CRUST"
"2596","DRDIFDCD",58108000,"CALZONE, W/ CHEESE, MEATLESS (INCL STROMBOLI)"
"2597","DRDIFDCD",58108010,"CALZONE, W/ MEAT & CHEESE (INCLUDE STROMBOLI)"
"2598","DRDIFDCD",58108050,"PIZZA ROLLS (INCLUDE PIZZA BITES)"
"2599","DRDIFDCD",58110110,"EGG ROLL, MEATLESS"
"2600","DRDIFDCD",58110120,"EGG ROLL, W/ SHRIMP"
"2601","DRDIFDCD",58110130,"EGG ROLL, W/ BEEF/PORK"
"2602","DRDIFDCD",58110170,"EGG ROLL, W/ CHICKEN"
"2603","DRDIFDCD",58111200,"PUFFS, FRIED, CRAB MEAT & CREAM CHEESE FILLED"
"2604","DRDIFDCD",58112510,"DUMPLING, STEAMED, FILLED W/ MEAT OR SEAFOOD"
"2605","DRDIFDCD",58113110,"DUMPLING, FRIED, PORK"
"2606","DRDIFDCD",58115150,"TAMAL IN A LEAF, P.R. (TAMALES EN HOJA)"
"2607","DRDIFDCD",58116110,"MEAT TURNOVER, PUERTO RICAN STYLE"
"2608","DRDIFDCD",58116120,"EMPANADA, MEXICAN TURNOVER, W/ MEAT & VEGS"
"2609","DRDIFDCD",58116310,"CHEESE TURNOVER, PUERTO RICAN STYLE"
"2610","DRDIFDCD",58116410,"DUMPLING, FRIED, P.R."
"2611","DRDIFDCD",58117110,"CORNMEAL FRITTER, P.R. (AREPA, P.R. AREPITAS)"
"2612","DRDIFDCD",58117410,"CODFISH FRITTER, P.R. (BACALAITO)"
"2613","DRDIFDCD",58121410,"DUMPLING, PLAIN"
"2614","DRDIFDCD",58121510,"DUMPLING, MEAT-FILLED (INCLUDE PIEROGI, PIROSHKI)"
"2615","DRDIFDCD",58121610,"DUMPLING, POTATO/CHEESE-FILLED (INCLUDE PIEROGI)"
"2616","DRDIFDCD",58122220,"GNOCCHI, POTATO"
"2617","DRDIFDCD",58124110,"MATZO BALL"
"2618","DRDIFDCD",58124210,"PASTRY, CHEESE-FILLED"
"2619","DRDIFDCD",58124250,"SPANAKOPITTA (INCL GREEK SPINACH-CHEESE PIE)"
"2620","DRDIFDCD",58125110,"QUICHE W/ MEAT, POULTRY OR FISH"
"2621","DRDIFDCD",58125120,"SPINACH QUICHE, MEATLESS"
"2622","DRDIFDCD",58125180,"CHEESE QUICHE, MEATLESS"
"2623","DRDIFDCD",58126110,"TURNOVER, MEAT-FILLED, NO GRAVY"
"2624","DRDIFDCD",58126130,"TURNOVER, MEAT- & CHEESE-FILLED, NO GRAVY"
"2625","DRDIFDCD",58126150,"TURNOVER, MEAT & CHEESE, TOMATO SAUCE"
"2626","DRDIFDCD",58126170,"TURNOVER, MEAT & VEG (NO POTATO), NO GRAVY"
"2627","DRDIFDCD",58126270,"TURNOVER,CHICKEN/TURKEY FILLED,NO GRAVY"
"2628","DRDIFDCD",58126280,"TURNOVER, CHICKEN/TURKEY- & VEGETABLE-FILLED"
"2629","DRDIFDCD",58126310,"TURNOVER, CHICKEN, W/ GRAVY"
"2630","DRDIFDCD",58127110,"VEGETABLES IN PASTRY (INCL ALL VARIETIES)"
"2631","DRDIFDCD",58127150,"VEGETABLES & CHEESE IN PASTRY"
"2632","DRDIFDCD",58127270,"CROISSANT W/ SAUSAGE & EGG"
"2633","DRDIFDCD",58127330,"CROISSANT W/ SAUSAGE, EGG, & CHEESE"
"2634","DRDIFDCD",58127350,"CROISSANT W/ BACON, EGG, & CHEESE"
"2635","DRDIFDCD",58128000,"BISCUIT W/ GRAVY"
"2636","DRDIFDCD",58128120,"CORNMEAL DRESSING W/ CHICKEN & VEGETABLES"
"2637","DRDIFDCD",58128220,"DRESSING W/ CHICKEN/TURKEY & VEGETABLES"
"2638","DRDIFDCD",58128250,"DRESSING W/ MEAT & VEGETABLES"
"2639","DRDIFDCD",58130010,"LASAGNA W/ MEAT AND/OR POULTRY"
"2640","DRDIFDCD",58130013,"LASAGNA W/ MEAT, CANNED"
"2641","DRDIFDCD",58130020,"LASAGNA, W/ MEAT & SPINACH"
"2642","DRDIFDCD",58130310,"LASAGNA, MEATLESS"
"2643","DRDIFDCD",58130320,"LASAGNA, MEATLESS, W/ SPINACH"
"2644","DRDIFDCD",58131110,"RAVIOLI, FILLING NS, TOMATO SAUCE"
"2645","DRDIFDCD",58131310,"RAVIOLI, MEAT-FILLED, NO SAUCE"
"2646","DRDIFDCD",58131320,"RAVIOLI, MEAT-FILLED, W/ TOMATO OR MEAT SAUCE"
"2647","DRDIFDCD",58131323,"RAVIOLI, MEAT-FILLED, W/ TOMATO OR MEAT SAUCE, CANNED"
"2648","DRDIFDCD",58131510,"RAVIOLI, CHEESE-FILLED, NO SAUCE"
"2649","DRDIFDCD",58131520,"RAVIOLI, CHEESE-FILLED, W/ TOMATO SAUCE"
"2650","DRDIFDCD",58131600,"RAVIOLI, CHEESE&SPINACH-FILLED, W/ CREAM SAUCE"
"2651","DRDIFDCD",58132110,"SPAGHETTI W/ TOMATO SAUCE, MEATLESS"
"2652","DRDIFDCD",58132113,"PASTA, W/ TOMATO SAUCE & CHEESE, CANNED"
"2653","DRDIFDCD",58132310,"SPAGHETTI W/TOMAT SAUCE & MEAT SAUCE"
"2654","DRDIFDCD",58132313,"PASTA W/ TOMATO SAUCE & MEAT/MEATBALLS, CANNED"
"2655","DRDIFDCD",58132450,"SPAGHETTI W/ TOM SAUCE, MEATLESS, SPINACH NOODLES"
"2656","DRDIFDCD",58132710,"SPAGHETTI W/ TOMATO SAUCE & FRANKFURTERS/HOT DOG"
"2657","DRDIFDCD",58132713,"PASTA W/ TOMATO SAUCE & FRANKFURTERS/HOT DOGS, CANNED"
"2658","DRDIFDCD",58132820,"SPAGHETTI W/ WHITE CLAM SAUCE"
"2659","DRDIFDCD",58132910,"SPAGHETTI W/ TOMATO SAUCE & CHICKEN OR TURKEY"
"2660","DRDIFDCD",58133110,"MANICOTTI, CHEESE-FILLED, NO SAUCE"
"2661","DRDIFDCD",58133120,"MANICOTTI, CHEESE-FILLED, W/ TOMATO SAUCE, MEATLESS"
"2662","DRDIFDCD",58134120,"STUFFED SHELLS, CHEESE-FILLED, W/ TOM SC, MEATLESS"
"2663","DRDIFDCD",58134130,"STUFFED SHELLS, CHEESE-FILLED, W/ MEAT SAUCE"
"2664","DRDIFDCD",58134210,"STUFFED SHELLS, W/ CHICKEN, W/ TOM SCE"
"2665","DRDIFDCD",58134613,"TORTELLINI, MEAT-FILLED, W/ TOMATO SAUCE, CANNED"
"2666","DRDIFDCD",58134620,"TORTELLINI, CHEESE-FILLED, MEATLESS, W/TOMATO SAUCE"
"2667","DRDIFDCD",58134650,"TORTELLINI, MEAT-FILLED, NO SAUCE"
"2668","DRDIFDCD",58134660,"TORTELLINI, CHEESE-FILLED, W/ CREAM SAUCE"
"2669","DRDIFDCD",58134680,"TORTELLINI, CHEESE-FILLED, NO SAUCE"
"2670","DRDIFDCD",58134720,"TORTELLINI, SPINACH-FILLED, NO SAUCE"
"2671","DRDIFDCD",58136110,"LO MEIN, NFS"
"2672","DRDIFDCD",58136120,"LO MEIN, MEATLESS"
"2673","DRDIFDCD",58136130,"LO MEIN WITH SHRIMP"
"2674","DRDIFDCD",58145110,"MACARONI OR NOODLES W/ CHEESE"
"2675","DRDIFDCD",58145114,"MACARONI/NOODLES W/ CHEESE, MADE FROM DRY MIX"
"2676","DRDIFDCD",58145115,"MACARONI/NOODLES W/CHEESE, FROM MIX W/PREPARED CHEESE SAUCE"
"2677","DRDIFDCD",58145120,"MACARONI OR NOODLES W/ CHEESE & TUNA"
"2678","DRDIFDCD",58145130,"MACARONI OR NOODLES W/ CHEESE & BEEF"
"2679","DRDIFDCD",58145140,"MACARONI OR NOODLES W/ CHEESE & TOMATO"
"2680","DRDIFDCD",58145150,"MACARONI W/ CHEESE & HAM"
"2681","DRDIFDCD",58145160,"MACARONI/NOODLES W/ CHEESE & FRANKFURTER/HOT DOG"
"2682","DRDIFDCD",58145170,"MACARONI & CHEESE MADE W/ EGG"
"2683","DRDIFDCD",58145190,"MACARONI W/ CHEESE & CHICKEN"
"2684","DRDIFDCD",58146100,"PASTA W/ TOMATO SAUCE, MEATLESS"
"2685","DRDIFDCD",58146110,"PASTA W/ MEAT SAUCE (INCLUDE AMER CHOP SUEY)"
"2686","DRDIFDCD",58146120,"PASTA W/ CHEESE & MEAT SAUCE"
"2687","DRDIFDCD",58146130,"PASTA W/ CARBONARA SAUCE"
"2688","DRDIFDCD",58146150,"PASTA W/ CHEESE & TOMATO SAUCE, MEATLESS"
"2689","DRDIFDCD",58146200,"PASTA, MEAT-FILLED, W/ GRAVY, CANNED"
"2690","DRDIFDCD",58147100,"PASTA W/ PESTO SAUCE"
"2691","DRDIFDCD",58147310,"MACARONI, CREAMED"
"2692","DRDIFDCD",58147330,"MACARONI, CREAMED, W/ CHEESE"
"2693","DRDIFDCD",58147350,"MACARONI, CREAMED, W/ VEGETABLES"
"2694","DRDIFDCD",58147510,"FLAVORED PASTA (INCL LIPTON BEEF, CHICKEN FLAVORS)"
"2695","DRDIFDCD",58148110,"MACARONI SALAD"
"2696","DRDIFDCD",58148120,"MACARONI SALAD W/ EGG"
"2697","DRDIFDCD",58148130,"MACARONI SALAD W/ TUNA"
"2698","DRDIFDCD",58148140,"MACARONI SALAD W/ CRAB MEAT"
"2699","DRDIFDCD",58148150,"MACARONI SALAD W/ SHRIMP"
"2700","DRDIFDCD",58148160,"MACARONI SALAD W/ TUNA & EGG"
"2701","DRDIFDCD",58148170,"MACARONI SALAD W/ CHICKEN"
"2702","DRDIFDCD",58148180,"MACARONI SALAD W/ CHEESE (INCL MADE W/ CELERY, CUCU"
"2703","DRDIFDCD",58148500,"PASTA SALAD (MACARONI OR NOODLES, VEG, DRESSING)"
"2704","DRDIFDCD",58148550,"PASTA SALAD W/ MEAT (MACARONI, VEG, MEAT, DRESSING)"
"2705","DRDIFDCD",58149110,"NOODLE PUDDING (INCLUDE KUGEL)"
"2706","DRDIFDCD",58150110,"RICE, FRIED, MEATLESS"
"2707","DRDIFDCD",58150310,"RICE, FRIED, NFS"
"2708","DRDIFDCD",58150510,"RICE, FRIED, W/ SHRIMP"
"2709","DRDIFDCD",58151100,"SUSHI, NFS"
"2710","DRDIFDCD",58151110,"SUSHI, NO VEGETABLES, NO FISH"
"2711","DRDIFDCD",58151130,"SUSHI, W/ VEGETABLES & FISH"
"2712","DRDIFDCD",58151140,"SUSHI, W/ VEGETABLES, ROLLED IN SEAWEED"
"2713","DRDIFDCD",58155110,"RICE W/ CHICKEN, P.R. (ARROZ CON POLLO)"
"2714","DRDIFDCD",58155810,"STEWED RICE, P.R. (ARROZ QUISADO)"
"2715","DRDIFDCD",58156310,"RICE W/ SPANISH SAUSAGE, P.R."
"2716","DRDIFDCD",58156610,"PIGEON PEA ASOPAO (ASOPAO DE GRANDULES)"
"2717","DRDIFDCD",58156710,"RICE W/ STEWED BEANS, P.R."
"2718","DRDIFDCD",58160110,"RICE W/ BEANS"
"2719","DRDIFDCD",58160120,"RICE W/ BEANS & TOMATOES"
"2720","DRDIFDCD",58160130,"RICE W/ BEANS & CHICKEN"
"2721","DRDIFDCD",58160150,"RED BEANS & RICE"
"2722","DRDIFDCD",58160300,"RICE W/ PEAS"
"2723","DRDIFDCD",58161110,"RICE CASSEROLE W/ CHEESE (INCLUDE RISOTTO)"
"2724","DRDIFDCD",58161300,"WHITE RICE W/ TOMATO SAUCE"
"2725","DRDIFDCD",58161310,"RICE, BROWN, W/ TOMATO SAUCE"
"2726","DRDIFDCD",58162090,"STUFFED PEPPER W/ MEAT"
"2727","DRDIFDCD",58162110,"STUFFED PEPPER, W/ RICE & MEAT"
"2728","DRDIFDCD",58162310,"RICE PILAF"
"2729","DRDIFDCD",58163110,"RICE W/ GRAVY"
"2730","DRDIFDCD",58163130,"DIRTY RICE"
"2731","DRDIFDCD",58163210,"RICE, CREAMED"
"2732","DRDIFDCD",58163310,"FLAVORED RICE MIXTURE"
"2733","DRDIFDCD",58163330,"FLAVORED RICE MIXTURE W/ CHEESE"
"2734","DRDIFDCD",58163350,"FLAVORED RICE, WHITE & WILD"
"2735","DRDIFDCD",58163380,"FLAVORED RICE&PASTA MIXTURE (INCL RICE-A-RONI)"
"2736","DRDIFDCD",58163410,"SPANISH RICE"
"2737","DRDIFDCD",58163450,"SPANISH RICE W/ GROUND BEEF"
"2738","DRDIFDCD",58163510,"RICE DRESSING (INCLUDE COMBINED W/ BREAD)"
"2739","DRDIFDCD",58163610,"RICE-VEGETABLE MEDLEY (INCLUDE ITALIAN-STYLE RICE)"
"2740","DRDIFDCD",58164210,"RICE DESSERT/SALAD W/ FRUIT"
"2741","DRDIFDCD",58175110,"TABBOULEH (INCLUDE TABBULI)"
"2742","DRDIFDCD",58301080,"LASAGNA W/CHEESE&MEAT SAU,REDUCED FAT&NA(DIET FROZ)"
"2743","DRDIFDCD",58301110,"VEGETABLE LASAGNA (FROZEN MEAL)"
"2744","DRDIFDCD",58301150,"ZUCCHINI LASAGNA (DIET FROZEN MEAL)"
"2745","DRDIFDCD",58302000,"MACARONI & CHEESE (DIET FROZEN MEAL)"
"2746","DRDIFDCD",58302080,"NOODLES W/ VEG, TOM-BASED SAUCE, FRZ, DIET"
"2747","DRDIFDCD",58303100,"RICE W/ BROC CHEESE SCE (FRZ SIDE DISH)"
"2748","DRDIFDCD",58303200,"RICE,GREEN BEANS,WATER CHESTNUTS IN SCE (FRZ DISH)"
"2749","DRDIFDCD",58304050,"SPAGHETTI W/ MEAT & MUSHROOM SAUCE (DIET FROZ MEAL)"
"2750","DRDIFDCD",58306020,"BEEF ENCHILADA, GRAVY, RICE, REFRIED BEANS (FROZEN)"
"2751","DRDIFDCD",58306050,"CHEESE ENCHILADA W/ BEANS & RICE (FROZEN MEAL)"
"2752","DRDIFDCD",58310310,"PANCAKE & SAUSAGE (FROZEN MEAL)"
"2753","DRDIFDCD",58400000,"SOUP, NFS"
"2754","DRDIFDCD",58400100,"NOODLE SOUP, NFS"
"2755","DRDIFDCD",58400200,"RICE SOUP, NFS"
"2756","DRDIFDCD",58401010,"BARLEY SOUP (INCLUDE BEEF/CHICKEN/MUSHROOM BARLEY)"
"2757","DRDIFDCD",58402010,"BEEF NOODLE SOUP"
"2758","DRDIFDCD",58402020,"BEEF DUMPLING SOUP"
"2759","DRDIFDCD",58402030,"BEEF RICE SOUP"
"2760","DRDIFDCD",58402100,"BEEF NOODLE SOUP, HOME RECIPE"
"2761","DRDIFDCD",58403010,"CHICKEN NOODLE SOUP (INCLUDE CHICKEN & STARS SOUP)"
"2762","DRDIFDCD",58403030,"CHICKEN NOODLE SOUP, CANNED, LOW SODIUM"
"2763","DRDIFDCD",58403040,"CHICKEN NOODLE SOUP, HOME RECIPE"
"2764","DRDIFDCD",58403050,"CHICKEN NOODLE SOUP, CREAM OF"
"2765","DRDIFDCD",58403060,"CHICKEN NOODLE SOUP,CAN,RED SODIUM,READY-TO-SERVE"
"2766","DRDIFDCD",58404010,"CHICKEN RICE SOUP (INCL TURKEY RICE SOUP)"
"2767","DRDIFDCD",58404030,"CHICKEN OR TURKEY  RICE SOUP, HOME RECIPE"
"2768","DRDIFDCD",58404040,"CHICKEN RICE SOUP, CAN, RED SODIUM, PREP W/ WATER/RTS"
"2769","DRDIFDCD",58404100,"RICE AND POTATO SOUP, P.R."
"2770","DRDIFDCD",58404500,"MATZO BALL SOUP"
"2771","DRDIFDCD",58404520,"CHICKEN SOUP W/ DUMPLINGS"
"2772","DRDIFDCD",58406020,"TURKEY NOODLE SOUP, HOME RECIPE"
"2773","DRDIFDCD",58407000,"INSTANT SOUP, NFS"
"2774","DRDIFDCD",58407010,"INSTANT SOUP, NOODLE (INCLUDE MEAT & VEG FLAVORS)"
"2775","DRDIFDCD",58407030,"SOUP, MOSTLY NOODLES(INCL SPAGHETTI SOUP,TOP RAMEN)"
"2776","DRDIFDCD",58407040,"INSTANT SOUP, RICE (INCLUDE MEAT/CHICKEN FLAVOR)"
"2777","DRDIFDCD",58407050,"INSTANT SOUP, NOODLE W/ EGG, SHRIMP OR CHICKEN"
"2778","DRDIFDCD",58408010,"WON TON (WONTON) SOUP"
"2779","DRDIFDCD",58408500,"NOODLE SOUP W/ VEGETABLES,ORIENTAL STYLE"
"2780","DRDIFDCD",58409000,"NOODLE SOUP,W/ FISH BALL,SHRIMP,&DK GREEN LEAFY VEG"
"2781","DRDIFDCD",58421010,"SOPA SECA DE FIDEO,MEX STYLE,MADE W/ DRY NOODLES"
"2782","DRDIFDCD",58421020,"SOPA DE FIDEO AGUADA, MEXICAN STYLE NOODLE SOUP"
"2783","DRDIFDCD",58421060,"SOPA SECA DE ARROZ (DRY RICE SOUP), MEXICAN STYLE"
"2784","DRDIFDCD",58421080,"SOPA DE TORTILLA, MEXICAN STYLE TORTILLA SOUP"
"2785","DRDIFDCD",58503010,"MACARONI, TOMATOES & BEEF, BABY, STR"
"2786","DRDIFDCD",58503020,"MACARONI, TOMATOES & BEEF, BABY, JR"
"2787","DRDIFDCD",58503050,"MACARONI W/ BEEF & TOM SCE, BABY FOOD, TODDLER"
"2788","DRDIFDCD",58508000,"MACARONI & CHEESE, BABY, STRAINED"
"2789","DRDIFDCD",58509020,"SPAGHETTI, TOMATO SAUCE & BEEF, BABY, JUNIOR"
"2790","DRDIFDCD",58509100,"RAVIOLI, CHEESE-FILLED, W/ TOM SAUCE, BABY, TODDLER"
"2791","DRDIFDCD",59003000,"MEAT SUBSTITUTE,CEREAL- & VEGETABLE PROTEIN-BASED"
"2792","DRDIFDCD",61101010,"GRAPEFRUIT, RAW (INCLUDE GRAPEFRUIT, NFS)"
"2793","DRDIFDCD",61101200,"GRAPEFRUIT, CANNED OR FROZEN, NS AS TO ADDED SWTNER"
"2794","DRDIFDCD",61101230,"GRAPEFRUIT, CANNED OR FROZEN, IN LIGHT SYRUP"
"2795","DRDIFDCD",61113010,"LEMON, RAW"
"2796","DRDIFDCD",61113500,"LEMON PIE FILLING"
"2797","DRDIFDCD",61116010,"LIME, RAW"
"2798","DRDIFDCD",61119010,"ORANGE, RAW"
"2799","DRDIFDCD",61119020,"ORANGE SECTIONS, CANNED, JUICE PACK"
"2800","DRDIFDCD",61122300,"ORANGES, MANDARIN, CANNED OR FROZEN, SWEETENER NS"
"2801","DRDIFDCD",61122320,"ORANGES, MANDARIN, CANNED OR FROZEN, JUICE PACK"
"2802","DRDIFDCD",61122330,"ORANGES, MANDARIN, CANNED OR FROZEN, IN LIGHT SYRUP"
"2803","DRDIFDCD",61122350,"ORANGES, MANDARIN, CANNED OR FROZEN, DRAINED"
"2804","DRDIFDCD",61125010,"TANGERINE, RAW (INCLUDE MANDARIN ORANGE, SATSUMA)"
"2805","DRDIFDCD",61201000,"GRAPEFRUIT JUICE, NFS"
"2806","DRDIFDCD",61201010,"GRAPEFRUIT JUICE, FRESHLY SQUEEZED"
"2807","DRDIFDCD",61201220,"GRAPEFRUIT JUICE, CANNED, BOTTLED, CARTON, UNSWEET"
"2808","DRDIFDCD",61201620,"GRAPEFRUIT JUICE, FROZEN, UNSWEETENED (RECONST)"
"2809","DRDIFDCD",61204000,"LEMON JUICE, NS AS TO FORM"
"2810","DRDIFDCD",61204010,"LEMON JUICE, FRESH"
"2811","DRDIFDCD",61204200,"LEMON JUICE, CANNED OR BOTTLED"
"2812","DRDIFDCD",61204600,"LEMON JUICE, FROZEN"
"2813","DRDIFDCD",61207000,"LIME JUICE, NS AS TO FORM"
"2814","DRDIFDCD",61207010,"LIME JUICE, FRESH"
"2815","DRDIFDCD",61207200,"LIME JUICE, CANNED OR BOTTLED"
"2816","DRDIFDCD",61207600,"LIME JUICE, FROZEN"
"2817","DRDIFDCD",61210000,"ORANGE JUICE, NFS"
"2818","DRDIFDCD",61210010,"ORANGE JUICE, FRESHLY SQUEEZED"
"2819","DRDIFDCD",61210220,"ORANGE JUICE, CANNED/BOTTLED/CARTON, UNSWEETENED"
"2820","DRDIFDCD",61210230,"ORANGE JUICE, CANNED/BOTTLED/CARTON, W/ SUGAR"
"2821","DRDIFDCD",61210250,"ORANGE JUICE, W/ CALCIUM, CAN/BOTTLE/CARTON, UNSWEETENED"
"2822","DRDIFDCD",61210620,"ORANGE JUICE, FROZEN, UNSWEETENED, RECONST W/ WATER"
"2823","DRDIFDCD",61210630,"ORANGE JUICE, FROZEN, W/ SUGAR, RECONST W/ WATER"
"2824","DRDIFDCD",61210720,"ORANGE JUICE, FROZEN, UNSWEETENED, NOT RECONSTITUTD"
"2825","DRDIFDCD",61213000,"TANGERINE JUICE, NFS"
"2826","DRDIFDCD",61213220,"TANGERINE JUICE, CANNED, UNSWEETENED"
"2827","DRDIFDCD",61216000,"GRAPEFRUIT & ORANGE JUICE, NFS"
"2828","DRDIFDCD",61219000,"ORANGE & BANANA JUICE"
"2829","DRDIFDCD",61219100,"PINEAPPLE-ORANGE-BANANA JUIICE"
"2830","DRDIFDCD",61225000,"PINEAPPLE-ORANGE JUICE, NFS"
